contig_id1	pos1	contig_id2	pos2
opera_contig_144	8415	opera_contig_162262	327552
opera_contig_144	11992	opera_contig_162271	22792
opera_contig_144	38564	opera_contig_162264	125344
opera_contig_144	39892	opera_contig_162269	47078
opera_contig_144	34187	opera_contig_162262	221977
opera_contig_144	40519	opera_contig_162264	44777
opera_contig_144	2769	opera_contig_234	19079
opera_contig_144	7124	opera_contig_162262	519239
opera_contig_144	30209	opera_contig_162266	164147
opera_contig_144	4754	opera_contig_162263	27798
opera_contig_144	6032	opera_contig_162265	209138
opera_contig_144	38521	opera_contig_234	22944
opera_contig_144	1527	opera_contig_162264	133416
opera_contig_144	23707	opera_contig_162264	263626
opera_contig_144	12633	opera_contig_162262	632614
opera_contig_144	31777	opera_contig_162263	442470
opera_contig_144	23937	opera_contig_162262	549219
opera_contig_144	22361	opera_contig_162263	108259
opera_contig_144	22063	opera_contig_162265	221484
opera_contig_144	20940	opera_contig_162269	74919
opera_contig_144	36849	opera_contig_162265	263910
opera_contig_144	17740	opera_contig_162263	339309
opera_contig_144	2588	opera_contig_162264	68656
opera_contig_144	37471	opera_contig_162262	455435
opera_contig_144	20710	opera_contig_162267	39056
opera_contig_144	5505	opera_contig_162262	320763
opera_contig_144	33298	opera_contig_162268	15588
opera_contig_144	6092	opera_contig_162263	42194
opera_contig_144	288	opera_contig_162267	26203
opera_contig_144	34932	opera_contig_162262	515405
opera_contig_144	1717	opera_contig_162264	307366
opera_contig_144	8055	opera_contig_162263	68569
opera_contig_144	32655	opera_contig_162268	56094
opera_contig_144	22363	opera_contig_162262	533378
opera_contig_144	5074	opera_contig_162266	166138
opera_contig_144	14467	opera_contig_162262	582905
opera_contig_144	8455	opera_contig_162264	156544
opera_contig_144	15825	opera_contig_162268	107023
opera_contig_144	17112	opera_contig_162263	32848
opera_contig_144	36985	opera_contig_162264	242292
opera_contig_144	12142	opera_contig_162267	69763
opera_contig_144	33178	opera_contig_162262	91691
opera_contig_144	25990	opera_contig_162266	106953
opera_contig_144	31118	opera_contig_162263	122163
opera_contig_144	30009	opera_contig_162271	65147
opera_contig_144	1078	opera_contig_162265	59530
opera_contig_144	32031	opera_contig_162262	593419
opera_contig_144	1034	opera_contig_162264	299970
opera_contig_144	25025	opera_contig_162262	78388
opera_contig_144	6645	opera_contig_162264	62191
opera_contig_144	34210	opera_contig_162262	426322
opera_contig_144	8622	opera_contig_162271	52258
opera_contig_144	22808	opera_contig_162262	418804
opera_contig_144	17447	opera_contig_162270	85414
opera_contig_144	37218	opera_contig_162262	148576
opera_contig_144	272	opera_contig_162262	475799
opera_contig_144	11758	opera_contig_162264	38667
opera_contig_144	17840	opera_contig_162271	37739
opera_contig_144	29908	opera_contig_162269	19566
opera_contig_144	20648	opera_contig_162262	467738
opera_contig_144	288	opera_contig_162262	352265
opera_contig_144	18097	opera_contig_162263	386804
opera_contig_144	26361	opera_contig_162265	53148
opera_contig_144	14584	opera_contig_162269	70382
opera_contig_144	27291	opera_contig_162265	157080
opera_contig_144	35049	opera_contig_162263	338116
opera_contig_144	664	opera_contig_162262	70033
opera_contig_144	1635	opera_contig_159385	209085
opera_contig_144	4897	opera_contig_162262	60246
opera_contig_144	41210	opera_contig_162264	296103
opera_contig_144	34026	opera_contig_162264	73601
opera_contig_144	37044	opera_contig_162262	581774
opera_contig_144	30051	opera_contig_162264	225216
opera_contig_144	17590	opera_contig_159385	178788
opera_contig_144	14922	opera_contig_162262	541202
opera_contig_144	9143	opera_contig_162262	675242
opera_contig_144	34756	opera_contig_162263	230981
opera_contig_144	24585	opera_contig_162268	84417
opera_contig_144	5866	opera_contig_162271	56189
opera_contig_144	3459	opera_contig_162271	69734
opera_contig_144	8885	opera_contig_162263	449896
opera_contig_144	30263	opera_contig_162263	434518
opera_contig_144	12417	opera_contig_162265	106854
opera_contig_144	2983	opera_contig_234	1153
opera_contig_144	19374	opera_contig_162264	183648
opera_contig_144	26458	opera_contig_234	18585
opera_contig_144	8685	opera_contig_162263	301816
opera_contig_144	12195	opera_contig_162262	272045
opera_contig_144	6951	opera_contig_162271	43425
opera_contig_144	35701	opera_contig_162270	58309
opera_contig_144	11770	opera_contig_162265	176632
opera_contig_144	5757	opera_contig_162262	589863
opera_contig_144	16909	opera_contig_162263	279007
opera_contig_144	35587	opera_contig_162263	343845
opera_contig_144	19550	opera_contig_162262	623378
opera_contig_144	36847	opera_contig_162263	223540
opera_contig_144	315	opera_contig_162262	326239
opera_contig_144	26333	opera_contig_162267	113764
opera_contig_144	1531	opera_contig_162262	518853
opera_contig_144	9566	opera_contig_162262	72715
opera_contig_144	33067	opera_contig_162262	61628
opera_contig_144	12771	opera_contig_159385	199179
opera_contig_144	40146	opera_contig_162267	123474
opera_contig_144	19323	opera_contig_162262	323647
opera_contig_144	26216	opera_contig_162265	98790
opera_contig_144	29085	opera_contig_162262	111542
opera_contig_144	2739	opera_contig_162265	11548
opera_contig_144	37165	opera_contig_162262	425952
opera_contig_144	14048	opera_contig_162264	46796
opera_contig_144	14590	opera_contig_162271	67470
opera_contig_144	16390	opera_contig_162267	70534
opera_contig_144	41288	opera_contig_162264	275416
opera_contig_144	39092	opera_contig_162262	124727
opera_contig_144	35612	opera_contig_162265	219167
opera_contig_144	6303	opera_contig_162267	89866
opera_contig_144	5162	opera_contig_234	14860
opera_contig_144	27847	opera_contig_162265	23389
opera_contig_144	15691	opera_contig_162264	111405
opera_contig_144	21059	opera_contig_162262	571142
opera_contig_144	13110	opera_contig_162265	106878
opera_contig_144	7325	opera_contig_162264	5143
opera_contig_144	40749	opera_contig_162263	160477
opera_contig_144	38594	opera_contig_162265	113967
opera_contig_144	36928	opera_contig_162266	186132
opera_contig_144	14182	opera_contig_162265	79538
opera_contig_144	15474	opera_contig_162262	56659
opera_contig_144	28311	opera_contig_162265	278474
opera_contig_144	4204	opera_contig_162263	456317
opera_contig_144	37028	opera_contig_162264	292355
opera_contig_144	13200	opera_contig_162263	89820
opera_contig_144	18255	opera_contig_162265	257298
opera_contig_144	7000	opera_contig_162262	514039
opera_contig_144	15426	opera_contig_162264	232034
opera_contig_144	37049	opera_contig_162262	421209
opera_contig_144	38637	opera_contig_162266	51259
opera_contig_144	4428	opera_contig_162263	61717
opera_contig_144	41336	opera_contig_162267	43865
opera_contig_144	35735	opera_contig_162262	249228
opera_contig_144	34931	opera_contig_162263	220148
opera_contig_144	6873	opera_contig_162265	156591
opera_contig_144	30176	opera_contig_162264	334083
opera_contig_144	33379	opera_contig_162264	362288
opera_contig_144	36124	opera_contig_162263	217583
opera_contig_144	8640	opera_contig_162263	357298
opera_contig_144	38888	opera_contig_162262	214011
opera_contig_144	10973	opera_contig_162263	416778
opera_contig_144	1111	opera_contig_162266	154600
opera_contig_144	22160	opera_contig_162268	64310
opera_contig_144	9197	opera_contig_162264	48197
opera_contig_144	9143	opera_contig_162263	425672
opera_contig_144	38829	opera_contig_162265	102712
opera_contig_144	40249	opera_contig_162263	305713
opera_contig_144	12158	opera_contig_234	23040
opera_contig_144	37446	opera_contig_162263	247693
opera_contig_144	14467	opera_contig_162262	454446
opera_contig_144	15823	opera_contig_162264	107190
opera_contig_144	36572	opera_contig_162263	180940
opera_contig_144	5510	opera_contig_162263	67646
opera_contig_144	2084	opera_contig_162262	368131
opera_contig_144	40294	opera_contig_162268	99529
opera_contig_144	39936	opera_contig_162263	170666
opera_contig_144	30271	opera_contig_162263	451603
opera_contig_144	34040	opera_contig_162270	33236
opera_contig_144	41412	opera_contig_162267	99004
opera_contig_144	3929	opera_contig_162268	69228
opera_contig_144	34671	opera_contig_162264	301083
opera_contig_144	33047	opera_contig_162263	448104
opera_contig_144	20636	opera_contig_162271	73338
opera_contig_144	6027	opera_contig_162262	152831
opera_contig_144	13055	opera_contig_162270	84929
opera_contig_144	34171	opera_contig_159385	158178
opera_contig_144	39674	opera_contig_162266	10783
opera_contig_144	4244	opera_contig_162264	219390
opera_contig_144	8125	opera_contig_162262	351922
opera_contig_144	38143	opera_contig_162262	190916
opera_contig_144	11709	opera_contig_162267	114712
opera_contig_144	16479	opera_contig_162262	350411
opera_contig_144	6900	opera_contig_162265	7639
opera_contig_144	27545	opera_contig_162262	319785
opera_contig_144	35287	opera_contig_162262	455958
opera_contig_144	29815	opera_contig_162263	141341
opera_contig_144	18749	opera_contig_162268	17292
opera_contig_144	38521	opera_contig_162263	92146
opera_contig_144	39573	opera_contig_162268	44020
opera_contig_144	31863	opera_contig_162270	17041
opera_contig_144	12155	opera_contig_162262	403636
opera_contig_144	22462	opera_contig_162270	11686
opera_contig_144	8440	opera_contig_239	1514
opera_contig_144	35526	opera_contig_162267	125029
opera_contig_144	32774	opera_contig_162263	155139
opera_contig_144	4718	opera_contig_162271	29636
opera_contig_144	7132	opera_contig_162266	190127
opera_contig_144	11699	opera_contig_162262	255051
opera_contig_144	8487	opera_contig_162264	304671
opera_contig_144	15453	opera_contig_162264	103512
opera_contig_144	13321	opera_contig_162268	30804
opera_contig_144	25437	opera_contig_162266	67814
opera_contig_144	10963	opera_contig_162264	161347
opera_contig_144	38144	opera_contig_162265	274161
opera_contig_144	8322	opera_contig_162266	159482
opera_contig_144	40130	opera_contig_159385	71659
opera_contig_144	15480	opera_contig_162264	75679
opera_contig_144	27505	opera_contig_162264	299618
opera_contig_144	21083	opera_contig_162267	9073
opera_contig_144	12788	opera_contig_162264	189120
opera_contig_144	18455	opera_contig_162266	181184
opera_contig_144	38366	opera_contig_162263	389210
opera_contig_144	38394	opera_contig_162265	169762
opera_contig_144	34539	opera_contig_162267	79079
opera_contig_144	21545	opera_contig_162263	268128
opera_contig_144	15325	opera_contig_159385	102582
opera_contig_144	40100	opera_contig_162263	170198
opera_contig_144	1559	opera_contig_159385	119988
opera_contig_144	4162	opera_contig_162264	137644
opera_contig_144	18099	opera_contig_159385	207616
opera_contig_144	38637	opera_contig_162265	41253
opera_contig_144	26581	opera_contig_162262	286037
opera_contig_144	24266	opera_contig_162263	207965
opera_contig_144	12243	opera_contig_162263	250673
opera_contig_144	5347	opera_contig_162263	357958
opera_contig_144	7658	opera_contig_162269	100676
opera_contig_144	27982	opera_contig_162270	43615
opera_contig_144	38375	opera_contig_162264	371168
opera_contig_144	17002	opera_contig_162262	594056
opera_contig_144	30495	opera_contig_162267	121223
opera_contig_144	35336	opera_contig_162263	222859
opera_contig_144	38575	opera_contig_162267	142624
opera_contig_144	4410	opera_contig_162271	15127
opera_contig_144	38321	opera_contig_162264	223820
opera_contig_144	38845	opera_contig_162263	443248
opera_contig_144	15903	opera_contig_162264	159355
opera_contig_144	13150	opera_contig_162271	16590
opera_contig_144	3941	opera_contig_162262	222569
opera_contig_144	2811	opera_contig_162263	160261
opera_contig_144	17880	opera_contig_162262	338066
opera_contig_144	19884	opera_contig_162269	45994
opera_contig_144	18342	opera_contig_162267	48199
opera_contig_144	31863	opera_contig_162263	402416
opera_contig_144	32461	opera_contig_162263	146643
opera_contig_144	33088	opera_contig_159385	82043
opera_contig_144	24350	opera_contig_234	17615
opera_contig_144	20183	opera_contig_162265	158422
opera_contig_144	12004	opera_contig_162268	101439
opera_contig_144	1002	opera_contig_162264	64391
opera_contig_144	23590	opera_contig_162264	140240
opera_contig_144	19524	opera_contig_162262	101528
opera_contig_144	39617	opera_contig_162265	67188
opera_contig_144	32622	opera_contig_162262	392421
opera_contig_144	11518	opera_contig_162264	359683
opera_contig_144	24966	opera_contig_162271	7478
opera_contig_144	13174	opera_contig_162265	256779
opera_contig_144	41466	opera_contig_162262	668038
opera_contig_144	27847	opera_contig_162262	158001
opera_contig_144	15681	opera_contig_162266	10506
opera_contig_144	38548	opera_contig_162262	197085
opera_contig_144	31877	opera_contig_162263	199663
opera_contig_144	4202	opera_contig_162266	168379
opera_contig_144	8298	opera_contig_162262	295468
opera_contig_144	18560	opera_contig_162264	184258
opera_contig_144	27279	opera_contig_162266	99593
opera_contig_144	31890	opera_contig_162265	175208
opera_contig_144	6379	opera_contig_162265	7926
opera_contig_144	30454	opera_contig_162270	58238
opera_contig_144	27617	opera_contig_162266	46974
opera_contig_144	12025	opera_contig_159385	195360
opera_contig_144	23470	opera_contig_162266	184461
opera_contig_144	21320	opera_contig_162263	230687
opera_contig_144	24372	opera_contig_162263	294964
opera_contig_144	31927	opera_contig_162265	125549
opera_contig_144	13418	opera_contig_162262	102817
opera_contig_144	30425	opera_contig_162264	261446
opera_contig_144	8675	opera_contig_162263	89261
opera_contig_144	21748	opera_contig_159385	151414
opera_contig_144	24215	opera_contig_162266	83981
opera_contig_144	35207	opera_contig_162265	199820
opera_contig_144	12059	opera_contig_162269	33785
opera_contig_144	35706	opera_contig_162264	169700
opera_contig_144	15444	opera_contig_162270	65810
opera_contig_144	14264	opera_contig_162267	65922
opera_contig_144	7650	opera_contig_162267	53062
opera_contig_144	18285	opera_contig_162263	261648
opera_contig_144	38521	opera_contig_162264	249283
opera_contig_144	36726	opera_contig_162264	313317
opera_contig_144	30176	opera_contig_162262	606102
opera_contig_144	20332	opera_contig_162264	312698
opera_contig_144	35656	opera_contig_162265	180863
opera_contig_144	34628	opera_contig_162262	348342
opera_contig_144	4162	opera_contig_162265	92085
opera_contig_144	9902	opera_contig_162265	130005
opera_contig_144	12936	opera_contig_239	30481
opera_contig_144	25132	opera_contig_162263	276518
opera_contig_144	20184	opera_contig_162268	40703
opera_contig_144	35637	opera_contig_162263	317883
opera_contig_144	2984	opera_contig_162267	43955
opera_contig_144	16181	opera_contig_162268	25272
opera_contig_144	33964	opera_contig_162265	271046
opera_contig_144	27213	opera_contig_162266	186072
opera_contig_144	38003	opera_contig_162262	376719
opera_contig_144	22151	opera_contig_162267	62201
opera_contig_144	33887	opera_contig_162265	227253
opera_contig_144	4032	opera_contig_162267	197
opera_contig_144	13229	opera_contig_162266	107023
opera_contig_144	6077	opera_contig_162265	179353
opera_contig_144	1551	opera_contig_162269	105177
opera_contig_144	9851	opera_contig_162266	107754
opera_contig_144	18122	opera_contig_162267	39804
opera_contig_144	34770	opera_contig_162264	345161
opera_contig_144	565	opera_contig_162265	240247
opera_contig_144	38880	opera_contig_162271	17027
opera_contig_144	15682	opera_contig_162264	335206
opera_contig_144	1173	opera_contig_162262	426184
opera_contig_144	20043	opera_contig_162266	14985
opera_contig_144	21022	opera_contig_162262	312961
opera_contig_144	3148	opera_contig_162264	150004
opera_contig_144	8120	opera_contig_162264	241175
opera_contig_144	37038	opera_contig_162266	72646
opera_contig_144	15491	opera_contig_162262	60583
opera_contig_144	13103	opera_contig_162268	102368
opera_contig_144	7221	opera_contig_162263	41794
opera_contig_144	19412	opera_contig_162262	321835
opera_contig_144	37171	opera_contig_162262	150522
opera_contig_144	18326	opera_contig_162263	197957
opera_contig_144	38962	opera_contig_239	16520
opera_contig_144	29050	opera_contig_162266	26874
opera_contig_144	8136	opera_contig_162262	427598
opera_contig_144	15681	opera_contig_162263	448544
opera_contig_144	7644	opera_contig_159385	216947
opera_contig_144	18297	opera_contig_162262	632781
opera_contig_144	1001	opera_contig_162262	417095
opera_contig_144	6222	opera_contig_162262	354755
opera_contig_144	4200	opera_contig_162263	456937
opera_contig_144	1392	opera_contig_162265	105738
opera_contig_144	15045	opera_contig_162268	84771
opera_contig_144	9561	opera_contig_162263	295979
opera_contig_144	3530	opera_contig_162265	263677
opera_contig_144	12958	opera_contig_162265	11187
opera_contig_144	5639	opera_contig_162262	241058
opera_contig_144	38082	opera_contig_162263	457330
opera_contig_144	39827	opera_contig_162263	13499
opera_contig_144	41471	opera_contig_162262	190197
opera_contig_144	32165	opera_contig_162265	13219
opera_contig_144	8454	opera_contig_162269	76862
opera_contig_144	404	opera_contig_162262	613378
opera_contig_144	4168	opera_contig_159385	133312
opera_contig_144	7678	opera_contig_162267	33298
opera_contig_144	5505	opera_contig_162262	67318
opera_contig_144	5221	opera_contig_162268	121631
opera_contig_144	28901	opera_contig_162263	84090
opera_contig_144	28844	opera_contig_162265	168726
opera_contig_144	37042	opera_contig_162266	153101
opera_contig_144	6860	opera_contig_162263	291220
opera_contig_144	35670	opera_contig_159385	125174
opera_contig_144	21529	opera_contig_162264	18086
opera_contig_144	21281	opera_contig_162268	119795
opera_contig_144	9069	opera_contig_162262	631206
opera_contig_144	38575	opera_contig_234	9643
opera_contig_144	17599	opera_contig_159385	145336
opera_contig_144	32203	opera_contig_162263	408613
opera_contig_144	35392	opera_contig_162265	203812
opera_contig_144	22374	opera_contig_162262	290559
opera_contig_144	17272	opera_contig_162262	353302
opera_contig_144	5361	opera_contig_162264	161959
opera_contig_144	12031	opera_contig_159385	123980
opera_contig_144	30453	opera_contig_162265	218932
opera_contig_144	4332	opera_contig_162262	64831
opera_contig_144	7151	opera_contig_162263	3843
opera_contig_144	31130	opera_contig_159385	124717
opera_contig_144	1314	opera_contig_162266	7991
opera_contig_144	27860	opera_contig_159385	142948
opera_contig_144	37048	opera_contig_162267	122372
opera_contig_144	11654	opera_contig_162262	110545
opera_contig_144	39380	opera_contig_162265	152023
opera_contig_144	5290	opera_contig_162265	139812
opera_contig_144	40581	opera_contig_162263	22683
opera_contig_144	26485	opera_contig_162263	209382
opera_contig_144	18022	opera_contig_162262	174932
opera_contig_144	12617	opera_contig_162268	45876
opera_contig_144	17342	opera_contig_162262	45222
opera_contig_144	19867	opera_contig_162263	72700
opera_contig_144	23658	opera_contig_162265	127258
opera_contig_144	3019	opera_contig_162262	24921
opera_contig_144	9069	opera_contig_239	27826
opera_contig_144	14389	opera_contig_159385	66214
opera_contig_144	6592	opera_contig_162262	504014
opera_contig_144	4220	opera_contig_162264	108845
opera_contig_144	23590	opera_contig_162264	158503
opera_contig_144	6733	opera_contig_162265	278739
opera_contig_144	37927	opera_contig_162265	136440
opera_contig_144	39835	opera_contig_159385	95191
opera_contig_144	13421	opera_contig_162269	99617
opera_contig_144	32759	opera_contig_162264	111541
opera_contig_144	21050	opera_contig_159385	52100
opera_contig_144	18539	opera_contig_162263	254707
opera_contig_144	12032	opera_contig_162263	242298
opera_contig_144	24608	opera_contig_162264	94689
opera_contig_144	7480	opera_contig_162263	149174
opera_contig_144	9492	opera_contig_162265	96935
opera_contig_144	13110	opera_contig_162262	65624
opera_contig_144	19272	opera_contig_162263	185619
opera_contig_144	33900	opera_contig_162271	68376
opera_contig_144	32920	opera_contig_162264	122098
opera_contig_144	11155	opera_contig_162263	15745
opera_contig_144	21871	opera_contig_162263	212608
opera_contig_144	33969	opera_contig_159385	90869
opera_contig_144	14135	opera_contig_162269	9761
opera_contig_144	4379	opera_contig_162262	76980
opera_contig_144	41205	opera_contig_162263	19571
opera_contig_144	26458	opera_contig_162262	209959
opera_contig_144	25678	opera_contig_162264	234073
opera_contig_144	34764	opera_contig_162262	293689
opera_contig_144	33499	opera_contig_162264	111753
opera_contig_144	33892	opera_contig_162267	95829
opera_contig_144	23713	opera_contig_159385	102651
opera_contig_144	38255	opera_contig_159385	89941
opera_contig_144	15079	opera_contig_159385	104671
opera_contig_144	31740	opera_contig_162263	228423
opera_contig_144	32023	opera_contig_162271	50595
opera_contig_144	37042	opera_contig_159385	161736
opera_contig_144	38930	opera_contig_162263	414476
opera_contig_144	35258	opera_contig_162269	38923
opera_contig_144	40170	opera_contig_162269	21604
opera_contig_144	33868	opera_contig_162264	98611
opera_contig_144	30179	opera_contig_162263	164617
opera_contig_144	32821	opera_contig_162270	102549
opera_contig_144	35023	opera_contig_162268	8573
opera_contig_144	4326	opera_contig_162262	502870
opera_contig_144	1810	opera_contig_162264	174945
opera_contig_144	14585	opera_contig_162271	54199
opera_contig_144	2546	opera_contig_162271	70050
opera_contig_144	2983	opera_contig_162267	46363
opera_contig_144	39807	opera_contig_162262	311004
opera_contig_144	23590	opera_contig_162263	338188
opera_contig_144	8091	opera_contig_234	24686
opera_contig_144	15769	opera_contig_162262	330791
opera_contig_144	39827	opera_contig_162268	119355
opera_contig_144	4730	opera_contig_162262	678973
opera_contig_144	18809	opera_contig_162266	89947
opera_contig_144	35897	opera_contig_162263	22324
opera_contig_144	41294	opera_contig_162265	60327
opera_contig_144	15815	opera_contig_162264	306882
opera_contig_144	4125	opera_contig_159385	150855
opera_contig_144	18266	opera_contig_162263	26290
opera_contig_144	1326	opera_contig_162264	46952
opera_contig_144	19555	opera_contig_162269	92012
opera_contig_144	35959	opera_contig_162264	306371
opera_contig_144	13648	opera_contig_162262	454056
opera_contig_144	13237	opera_contig_162263	302819
opera_contig_144	33526	opera_contig_162269	35000
opera_contig_144	1152	opera_contig_162262	330201
opera_contig_144	6180	opera_contig_162267	16324
opera_contig_144	29962	opera_contig_162262	437880
opera_contig_144	7658	opera_contig_162263	166713
opera_contig_144	5289	opera_contig_162265	241452
opera_contig_144	34846	opera_contig_162263	113050
opera_contig_144	28073	opera_contig_162265	171217
opera_contig_144	18353	opera_contig_162263	26312
opera_contig_144	19708	opera_contig_162262	223634
opera_contig_144	35638	opera_contig_162263	121162
opera_contig_144	9975	opera_contig_162270	31096
opera_contig_144	18554	opera_contig_162263	212652
opera_contig_144	3872	opera_contig_159385	24145
opera_contig_144	8140	opera_contig_162266	134537
opera_contig_144	19651	opera_contig_162263	419731
opera_contig_144	19308	opera_contig_162264	255684
opera_contig_144	25422	opera_contig_162262	524203
opera_contig_144	13877	opera_contig_162263	208654
opera_contig_144	33308	opera_contig_162269	8137
opera_contig_144	35355	opera_contig_162264	189075
opera_contig_144	20888	opera_contig_239	8972
opera_contig_144	14209	opera_contig_162263	138169
opera_contig_144	38245	opera_contig_162270	35127
opera_contig_144	28296	opera_contig_162270	22694
opera_contig_144	30245	opera_contig_162262	260200
opera_contig_144	10676	opera_contig_162262	520657
opera_contig_144	35347	opera_contig_162262	518298
opera_contig_144	35201	opera_contig_162266	188885
opera_contig_144	1809	opera_contig_162264	239413
opera_contig_144	35437	opera_contig_162266	119305
opera_contig_144	21465	opera_contig_162269	24490
opera_contig_144	7324	opera_contig_162262	155874
opera_contig_144	12977	opera_contig_162263	165883
opera_contig_144	16339	opera_contig_162262	184100
opera_contig_144	30009	opera_contig_162269	53217
opera_contig_144	30246	opera_contig_162262	302534
opera_contig_144	35943	opera_contig_162271	20387
opera_contig_144	24390	opera_contig_162264	349414
opera_contig_144	25506	opera_contig_162265	45032
opera_contig_144	8298	opera_contig_162263	26236
opera_contig_144	1537	opera_contig_162263	19595
opera_contig_144	6501	opera_contig_159385	157085
opera_contig_144	17241	opera_contig_162270	98438
opera_contig_144	33255	opera_contig_162263	258945
opera_contig_144	22180	opera_contig_162270	87085
opera_contig_144	6723	opera_contig_159385	42232
opera_contig_144	17339	opera_contig_162270	101891
opera_contig_144	15782	opera_contig_162270	37630
opera_contig_144	15322	opera_contig_162267	7292
opera_contig_144	30950	opera_contig_162268	80554
opera_contig_144	38575	opera_contig_162266	116379
opera_contig_144	9663	opera_contig_162264	269073
opera_contig_144	6586	opera_contig_162268	79159
opera_contig_144	9409	opera_contig_162263	225524
opera_contig_144	17865	opera_contig_162263	43791
opera_contig_144	18597	opera_contig_162264	118075
opera_contig_144	9562	opera_contig_162267	58633
opera_contig_144	13942	opera_contig_162264	354407
opera_contig_144	4168	opera_contig_162263	406022
opera_contig_144	14652	opera_contig_162268	31632
opera_contig_144	21385	opera_contig_162265	180055
opera_contig_144	6935	opera_contig_234	16473
opera_contig_144	21568	opera_contig_239	13672
opera_contig_144	9447	opera_contig_162263	343432
opera_contig_144	23590	opera_contig_162264	61236
opera_contig_144	31113	opera_contig_162263	67761
opera_contig_144	38521	opera_contig_239	17481
opera_contig_144	5357	opera_contig_162269	77737
opera_contig_144	32032	opera_contig_162271	47626
opera_contig_144	10943	opera_contig_162268	54565
opera_contig_144	7707	opera_contig_162263	55206
opera_contig_144	17796	opera_contig_162263	323085
opera_contig_144	34171	opera_contig_162262	45598
opera_contig_144	37881	opera_contig_162266	153586
opera_contig_144	5413	opera_contig_239	6278
opera_contig_144	12544	opera_contig_162262	431605
opera_contig_144	3403	opera_contig_162265	202765
opera_contig_144	25195	opera_contig_162264	240942
opera_contig_144	15476	opera_contig_162265	108996
opera_contig_144	4190	opera_contig_162266	91688
opera_contig_144	30176	opera_contig_162267	141880
opera_contig_144	5492	opera_contig_162263	207802
opera_contig_144	10799	opera_contig_162262	102677
opera_contig_144	6674	opera_contig_162262	269060
opera_contig_144	29852	opera_contig_162263	34305
opera_contig_144	11646	opera_contig_162263	412522
opera_contig_144	38534	opera_contig_162270	33970
opera_contig_144	5875	opera_contig_162263	365143
opera_contig_144	32386	opera_contig_162264	138387
opera_contig_144	6788	opera_contig_162266	184656
opera_contig_144	38803	opera_contig_162264	111798
opera_contig_144	31725	opera_contig_162264	280344
opera_contig_144	29849	opera_contig_162265	239418
opera_contig_144	35351	opera_contig_162268	69657
opera_contig_144	21208	opera_contig_162262	464205
opera_contig_144	35206	opera_contig_162262	407279
opera_contig_144	5117	opera_contig_162264	356702
opera_contig_144	23590	opera_contig_162265	93227
opera_contig_144	35978	opera_contig_162269	19556
opera_contig_144	38523	opera_contig_162267	5820
opera_contig_144	28980	opera_contig_162265	142325
opera_contig_144	30996	opera_contig_159385	134415
opera_contig_144	32700	opera_contig_162269	97625
opera_contig_144	33552	opera_contig_162262	187247
opera_contig_144	18603	opera_contig_162266	69300
opera_contig_144	7193	opera_contig_159385	209594
opera_contig_144	4472	opera_contig_162263	295909
opera_contig_144	23652	opera_contig_162268	105230
opera_contig_144	15390	opera_contig_162262	223658
opera_contig_144	22954	opera_contig_162263	425971
opera_contig_144	9677	opera_contig_162262	114497
opera_contig_144	34212	opera_contig_162263	14018
opera_contig_144	20654	opera_contig_159385	11872
opera_contig_144	30433	opera_contig_162266	61173
opera_contig_144	12445	opera_contig_162262	310989
opera_contig_144	22301	opera_contig_162267	6725
opera_contig_144	28437	opera_contig_162269	78907
opera_contig_144	17973	opera_contig_162269	90499
opera_contig_144	5367	opera_contig_162262	163526
opera_contig_144	11648	opera_contig_162266	127269
opera_contig_144	38643	opera_contig_162265	7619
opera_contig_144	21488	opera_contig_162263	277464
opera_contig_144	31800	opera_contig_162267	40553
opera_contig_144	14086	opera_contig_162263	424498
opera_contig_144	39827	opera_contig_159385	160667
opera_contig_144	30668	opera_contig_234	5830
opera_contig_144	22381	opera_contig_162271	8281
opera_contig_144	17562	opera_contig_162270	73468
opera_contig_144	16060	opera_contig_162264	83756
opera_contig_144	7936	opera_contig_162264	182907
opera_contig_144	35960	opera_contig_162269	87416
opera_contig_144	23590	opera_contig_162265	176646
opera_contig_144	5118	opera_contig_162263	358208
opera_contig_144	30263	opera_contig_162265	16010
opera_contig_144	27271	opera_contig_162265	159362
opera_contig_144	22925	opera_contig_162262	83921
opera_contig_144	41047	opera_contig_162263	276886
opera_contig_144	28825	opera_contig_162268	127893
opera_contig_144	4031	opera_contig_162271	69580
opera_contig_144	35599	opera_contig_159385	200072
opera_contig_144	6888	opera_contig_159385	98480
opera_contig_144	17612	opera_contig_162262	455958
opera_contig_144	15777	opera_contig_162265	101145
opera_contig_144	24677	opera_contig_234	1751
opera_contig_144	40440	opera_contig_162266	56746
opera_contig_144	31746	opera_contig_162263	59183
opera_contig_144	34801	opera_contig_162263	284609
opera_contig_144	21842	opera_contig_162268	125872
opera_contig_144	15728	opera_contig_162270	73469
opera_contig_144	13416	opera_contig_162263	443235
opera_contig_144	6874	opera_contig_162265	208388
opera_contig_144	12788	opera_contig_162268	54163
opera_contig_144	14223	opera_contig_162262	412521
opera_contig_144	26300	opera_contig_162262	476421
opera_contig_144	12695	opera_contig_162262	455203
opera_contig_144	22395	opera_contig_162264	272277
opera_contig_144	38588	opera_contig_162262	670204
opera_contig_144	496	opera_contig_162262	578315
opera_contig_144	27989	opera_contig_162262	185943
opera_contig_144	37218	opera_contig_162266	21004
opera_contig_144	17269	opera_contig_162270	103185
